,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,42935.0,6.05021330370777,55,2022091500,2,Bryce Callahan,CB,2022091500,55,,-0.176617988,LAC
1,46086.0,2.2988362229856394,55,2022091500,2,Derwin James,FS,2022091500,55,,-0.176617988,LAC
2,46775.0,1.885448413172691,55,2022091500,2,J.C. Jackson,CB,2022091500,55,,-0.176617988,LAC
3,47843.0,1.5884553580728504,55,2022091500,2,Nasir Adderley,FS,2022091500,55,,-0.176617988,LAC
4,53476.0,2.601528739543336,55,2022091500,2,Asante Samuel,CB,2022091500,55,,-0.176617988,LAC
5,42935.0,7.5381971000762835,76,2022091500,2,Bryce Callahan,CB,2022091500,76,,0.291178437,LAC
6,46086.0,2.1044388357319237,76,2022091500,2,Derwin James,FS,2022091500,76,,0.291178437,LAC
7,46775.0,3.7071634615198095,76,2022091500,2,J.C. Jackson,CB,2022091500,76,,0.291178437,LAC
8,47843.0,1.2479300075194188,76,2022091500,2,Nasir Adderley,FS,2022091500,76,,0.291178437,LAC
9,53476.0,8.854631075249792,76,2022091500,2,Asante Samuel,CB,2022091500,76,,0.291178437,LAC
10,46086.0,2.9497884102787664,97,2022091500,2,Derwin James,FS,2022091500,97,,0.95501969,LAC
11,46775.0,4.012256477246633,97,2022091500,2,J.C. Jackson,CB,2022091500,97,,0.95501969,LAC
12,47843.0,1.748733329880818,97,2022091500,2,Nasir Adderley,FS,2022091500,97,,0.95501969,LAC
13,53476.0,2.8188650198262453,97,2022091500,2,Asante Samuel,CB,2022091500,97,,0.95501969,LAC
14,42935.0,19.179280502750668,118,2022091500,2,Bryce Callahan,CB,2022091500,118,C,0.654808573,LAC
15,46086.0,11.103554379699402,118,2022091500,2,Derwin James,FS,2022091500,118,C,0.654808573,LAC
16,46775.0,16.888116857934836,118,2022091500,2,J.C. Jackson,CB,2022091500,118,C,0.654808573,LAC
17,47843.0,15.996969516463123,118,2022091500,2,Nasir Adderley,FS,2022091500,118,C,0.654808573,LAC
18,53476.0,12.57843540152615,118,2022091500,2,Asante Samuel,CB,2022091500,118,C,0.654808573,LAC
19,46086.0,3.3169038303261766,142,2022091500,2,Derwin James,FS,2022091500,142,C,-0.479289956,LAC
20,46775.0,1.7889825712635659,142,2022091500,2,J.C. Jackson,CB,2022091500,142,C,-0.479289956,LAC
21,47843.0,2.663853181686457,142,2022091500,2,Nasir Adderley,FS,2022091500,142,C,-0.479289956,LAC
22,53476.0,6.9616052379842746,142,2022091500,2,Asante Samuel,CB,2022091500,142,C,-0.479289956,LAC
23,42935.0,2.0685636917583423,171,2022091500,2,Bryce Callahan,CB,2022091500,171,C,-0.025450035,LAC
24,46086.0,2.668557163997925,171,2022091500,2,Derwin James,FS,2022091500,171,C,-0.025450035,LAC
25,46775.0,0.25533021734943856,171,2022091500,2,J.C. Jackson,CB,2022091500,171,C,-0.025450035,LAC
26,47843.0,1.9916991280430612,171,2022091500,2,Nasir Adderley,FS,2022091500,171,C,-0.025450035,LAC
27,52594.0,1.00927865959876,171,2022091500,2,Alohi Gilman,SS,2022091500,171,C,-0.025450035,LAC
28,53476.0,2.1192479594849347,171,2022091500,2,Asante Samuel,CB,2022091500,171,C,-0.025450035,LAC
29,42935.0,13.820212543300645,195,2022091500,2,Bryce Callahan,CB,2022091500,195,,-2.786606786,LAC
30,46086.0,11.677801578739905,195,2022091500,2,Derwin James,FS,2022091500,195,,-2.786606786,LAC
31,46775.0,15.183923053240813,195,2022091500,2,J.C. Jackson,CB,2022091500,195,,-2.786606786,LAC
32,47843.0,9.485342055986376,195,2022091500,2,Nasir Adderley,FS,2022091500,195,,-2.786606786,LAC
33,53476.0,13.312830064858757,195,2022091500,2,Asante Samuel,CB,2022091500,195,,-2.786606786,LAC
34,46137.0,1.9604170570020214,233,2022091500,2,Justin Reid,SS,2022091500,233,C,0.820157961,KC
35,47846.0,1.9147858229669643,233,2022091500,2,Juan Thornhill,FS,2022091500,233,C,0.820157961,KC
36,47984.0,0.5851810025567747,233,2022091500,2,Rashad Fenton,CB,2022091500,233,C,0.820157961,KC
37,52546.0,1.4831653145564452,233,2022091500,2,L'Jarius Sneed,CB,2022091500,233,C,0.820157961,KC
38,54708.0,3.2595473830212107,233,2022091500,2,Jaylen Watson,CB,2022091500,233,C,0.820157961,KC
39,46137.0,8.305215709678938,257,2022091500,2,Justin Reid,SS,2022091500,257,C,0.97026434,KC
40,47846.0,4.163862034343764,257,2022091500,2,Juan Thornhill,FS,2022091500,257,C,0.97026434,KC
41,47984.0,3.2206674896271914,257,2022091500,2,Rashad Fenton,CB,2022091500,257,C,0.97026434,KC
42,52546.0,2.530026376057962,257,2022091500,2,L'Jarius Sneed,CB,2022091500,257,C,0.97026434,KC
43,46137.0,3.932871686165283,303,2022091500,2,Justin Reid,SS,2022091500,303,,-0.079122538,KC
44,47846.0,5.64906693183694,303,2022091500,2,Juan Thornhill,FS,2022091500,303,,-0.079122538,KC
45,47984.0,3.3672397734741013,303,2022091500,2,Rashad Fenton,CB,2022091500,303,,-0.079122538,KC
46,52546.0,6.445379352471825,303,2022091500,2,L'Jarius Sneed,CB,2022091500,303,,-0.079122538,KC
47,46137.0,3.9499020395254054,324,2022091500,2,Justin Reid,SS,2022091500,324,C,1.698204026,KC
48,47846.0,3.232568480876608,324,2022091500,2,Juan Thornhill,FS,2022091500,324,C,1.698204026,KC
49,47984.0,7.651167727389746,324,2022091500,2,Rashad Fenton,CB,2022091500,324,C,1.698204026,KC
50,52546.0,3.98710723482719,324,2022091500,2,L'Jarius Sneed,CB,2022091500,324,C,1.698204026,KC
51,54708.0,3.6841373974001783,324,2022091500,2,Jaylen Watson,CB,2022091500,324,C,1.698204026,KC
52,46137.0,1.474476900947222,348,2022091500,2,Justin Reid,SS,2022091500,348,,0.37001392,KC
53,47846.0,6.025379388711505,348,2022091500,2,Juan Thornhill,FS,2022091500,348,,0.37001392,KC
54,47984.0,6.183978682669096,348,2022091500,2,Rashad Fenton,CB,2022091500,348,,0.37001392,KC
55,52546.0,3.838681333005769,348,2022091500,2,L'Jarius Sneed,CB,2022091500,348,,0.37001392,KC
56,54708.0,2.6885037286089473,348,2022091500,2,Jaylen Watson,CB,2022091500,348,,0.37001392,KC
57,46137.0,9.293691262369093,446,2022091500,2,Justin Reid,SS,2022091500,446,C,-1.182047832,KC
58,47846.0,6.055411056318186,446,2022091500,2,Juan Thornhill,FS,2022091500,446,C,-1.182047832,KC
59,47984.0,9.28509089284538,446,2022091500,2,Rashad Fenton,CB,2022091500,446,C,-1.182047832,KC
