,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,39984.0,4.467115131708252,55,2022110300,9,Darius Slay,CB,2022110300,55,,0.752534015,PHI
1,43351.0,8.13213740656378,55,2022110300,9,James Bradberry,CB,2022110300,55,,0.752534015,PHI
2,46194.0,7.0962167684276265,55,2022110300,9,Avonte Maddox,CB,2022110300,55,,0.752534015,PHI
3,47888.0,3.7977129701101497,55,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,55,,0.752534015,PHI
4,47974.0,4.674622979449786,55,2022110300,9,Marcus Epps,SS,2022110300,55,,0.752534015,PHI
5,39984.0,4.340091242012001,76,2022110300,9,Darius Slay,CB,2022110300,76,C,0.638804014,PHI
6,43351.0,9.345223271245944,76,2022110300,9,James Bradberry,CB,2022110300,76,C,0.638804014,PHI
7,46194.0,6.832592610785905,76,2022110300,9,Avonte Maddox,CB,2022110300,76,C,0.638804014,PHI
8,47888.0,6.12631658248411,76,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,76,C,0.638804014,PHI
9,47974.0,7.9865168331187455,76,2022110300,9,Marcus Epps,SS,2022110300,76,C,0.638804014,PHI
10,39984.0,0.8262972152373261,100,2022110300,9,Darius Slay,CB,2022110300,100,,0.180489037,PHI
11,43351.0,11.199910143735611,100,2022110300,9,James Bradberry,CB,2022110300,100,,0.180489037,PHI
12,46194.0,4.4123710766399915,100,2022110300,9,Avonte Maddox,CB,2022110300,100,,0.180489037,PHI
13,47888.0,2.166684672452648,100,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,100,,0.180489037,PHI
14,47974.0,4.983520517938281,100,2022110300,9,Marcus Epps,SS,2022110300,100,,0.180489037,PHI
15,39984.0,7.932355627013028,121,2022110300,9,Darius Slay,CB,2022110300,121,,-0.233112911,PHI
16,43351.0,4.997114186278855,121,2022110300,9,James Bradberry,CB,2022110300,121,,-0.233112911,PHI
17,47888.0,4.27212873900925,121,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,121,,-0.233112911,PHI
18,47974.0,6.937176361524955,121,2022110300,9,Marcus Epps,SS,2022110300,121,,-0.233112911,PHI
19,39984.0,9.23206166252029,168,2022110300,9,Darius Slay,CB,2022110300,168,C,1.716996333,PHI
20,43351.0,13.73301560554047,168,2022110300,9,James Bradberry,CB,2022110300,168,C,1.716996333,PHI
21,46194.0,6.922772902158778,168,2022110300,9,Avonte Maddox,CB,2022110300,168,C,1.716996333,PHI
22,47888.0,12.228488291459557,168,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,168,C,1.716996333,PHI
23,47974.0,8.807733732065754,168,2022110300,9,Marcus Epps,SS,2022110300,168,C,1.716996333,PHI
24,52535.0,10.09753566351258,168,2022110300,9,K'Von Wallace,SS,2022110300,168,C,1.716996333,PHI
25,39984.0,3.303330040390214,192,2022110300,9,Darius Slay,CB,2022110300,192,C,2.23009798,PHI
26,43351.0,5.6470872251271995,192,2022110300,9,James Bradberry,CB,2022110300,192,C,2.23009798,PHI
27,47888.0,2.5669700124786377,192,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,192,C,2.23009798,PHI
28,47974.0,3.7680010748609214,192,2022110300,9,Marcus Epps,SS,2022110300,192,C,2.23009798,PHI
29,39984.0,2.810662968227118,221,2022110300,9,Darius Slay,CB,2022110300,221,,0.169180175,PHI
30,43351.0,4.429348865456293,221,2022110300,9,James Bradberry,CB,2022110300,221,,0.169180175,PHI
31,47888.0,5.129682335397656,221,2022110300,9,Chauncey Gardner-Johnson,SS,2022110300,221,,0.169180175,PHI
32,47974.0,5.251583461638115,221,2022110300,9,Marcus Epps,SS,2022110300,221,,0.169180175,PHI
33,42441.0,3.8147211137123307,369,2022110300,9,Steven Nelson,CB,2022110300,369,,-0.162343843,HOU
34,44964.0,6.717101789355653,369,2022110300,9,Desmond King,CB,2022110300,369,,-0.162343843,HOU
35,46669.0,4.273567918597271,369,2022110300,9,Jonathan Owens,FS,2022110300,369,,-0.162343843,HOU
36,54468.0,13.805803985054908,369,2022110300,9,Derek Stingley,CB,2022110300,369,,-0.162343843,HOU
37,54502.0,8.292940018042367,369,2022110300,9,Jalen Pitre,FS,2022110300,369,,-0.162343843,HOU
38,42441.0,10.57765857344414,417,2022110300,9,Steven Nelson,CB,2022110300,417,C,3.177808933,HOU
39,44964.0,10.70482964561354,417,2022110300,9,Desmond King,CB,2022110300,417,C,3.177808933,HOU
40,46669.0,7.399332791890319,417,2022110300,9,Jonathan Owens,FS,2022110300,417,C,3.177808933,HOU
41,54468.0,11.547091521508309,417,2022110300,9,Derek Stingley,CB,2022110300,417,C,3.177808933,HOU
42,54502.0,10.74033005882804,417,2022110300,9,Jalen Pitre,FS,2022110300,417,C,3.177808933,HOU
43,42441.0,10.23955304277387,441,2022110300,9,Steven Nelson,CB,2022110300,441,C,-0.423236245,HOU
44,44964.0,12.432251747594815,441,2022110300,9,Desmond King,CB,2022110300,441,C,-0.423236245,HOU
45,46669.0,14.754853173081647,441,2022110300,9,Jonathan Owens,FS,2022110300,441,C,-0.423236245,HOU
46,54468.0,12.35567180601348,441,2022110300,9,Derek Stingley,CB,2022110300,441,C,-0.423236245,HOU
47,54502.0,14.71446163508954,441,2022110300,9,Jalen Pitre,FS,2022110300,441,C,-0.423236245,HOU
48,42441.0,1.8858026889508683,465,2022110300,9,Steven Nelson,CB,2022110300,465,C,-0.944475596,HOU
49,44964.0,1.143518957496366,465,2022110300,9,Desmond King,CB,2022110300,465,C,-0.944475596,HOU
50,46669.0,1.7703506934541873,465,2022110300,9,Jonathan Owens,FS,2022110300,465,C,-0.944475596,HOU
51,54468.0,1.8730256837946828,465,2022110300,9,Derek Stingley,CB,2022110300,465,C,-0.944475596,HOU
52,54502.0,1.8735443822303033,465,2022110300,9,Jalen Pitre,FS,2022110300,465,C,-0.944475596,HOU
53,42441.0,3.5256238603688588,489,2022110300,9,Steven Nelson,CB,2022110300,489,C,1.944404301,HOU
54,44964.0,2.0337244653029436,489,2022110300,9,Desmond King,CB,2022110300,489,C,1.944404301,HOU
55,46669.0,3.610726402881731,489,2022110300,9,Jonathan Owens,FS,2022110300,489,C,1.944404301,HOU
56,54468.0,2.611144441945564,489,2022110300,9,Derek Stingley,CB,2022110300,489,C,1.944404301,HOU
57,54502.0,3.8570984796996233,489,2022110300,9,Jalen Pitre,FS,2022110300,489,C,1.944404301,HOU
58,42441.0,12.09543025430697,513,2022110300,9,Steven Nelson,CB,2022110300,513,C,0.437405744,HOU
59,44964.0,4.4332355322470525,513,2022110300,9,Desmond King,CB,2022110300,513,C,0.437405744,HOU
60,46669.0,5.5825782395774075,513,2022110300,9,Jonathan Owens,FS,2022110300,513,C,0.437405744,HOU
61,54468.0,6.6069743821883415,513,2022110300,9,Derek Stingley,CB,2022110300,513,C,0.437405744,HOU
62,54502.0,8.285330800293154,513,2022110300,9,Jalen Pitre,FS,2022110300,513,C,0.437405744,HOU
63,42441.0,12.54640258394652,537,2022110300,9,Steven Nelson,CB,2022110300,537,,0.25443839,HOU
64,44964.0,3.5800726118363038,537,2022110300,9,Desmond King,CB,2022110300,537,,0.25443839,HOU
65,46669.0,7.731273644735857,537,2022110300,9,Jonathan Owens,FS,2022110300,537,,0.25443839,HOU
66,54468.0,7.85556554745298,537,2022110300,9,Derek Stingley,CB,2022110300,537,,0.25443839,HOU
67,54502.0,10.570667708942954,537,2022110300,9,Jalen Pitre,FS,2022110300,537,,0.25443839,HOU
68,42441.0,2.3806510739529827,580,2022110300,9,Steven Nelson,CB,2022110300,580,C,1.165783353,HOU
69,44964.0,8.34873660588787,580,2022110300,9,Desmond King,CB,2022110300,580,C,1.165783353,HOU
70,46669.0,2.0501523439860754,580,2022110300,9,Jonathan Owens,FS,2022110300,580,C,1.165783353,HOU
71,54468.0,8.005220831104202,580,2022110300,9,Derek Stingley,CB,2022110300,580,C,1.165783353,HOU
72,54502.0,2.8659672710143234,580,2022110300,9,Jalen Pitre,FS,2022110300,580,C,1.165783353,HOU
73,42441.0,14.203489726146529,626,2022110300,9,Steven Nelson,CB,2022110300,626,,-0.626379924,HOU
74,44964.0,9.137803289217715,626,2022110300,9,Desmond King,CB,2022110300,626,,-0.626379924,HOU
75,46669.0,10.38621367947497,626,2022110300,9,Jonathan Owens,FS,2022110300,626,,-0.626379924,HOU
76,54468.0,16.19509065892266,626,2022110300,9,Derek Stingley,CB,2022110300,626,,-0.626379924,HOU
77,54502.0,9.317416481308502,626,2022110300,9,Jalen Pitre,FS,2022110300,626,,-0.626379924,HOU
78,42441.0,5.3889773367827845,647,2022110300,9,Steven Nelson,CB,2022110300,647,C,2.420663047,HOU
79,44964.0,7.421789327470808,647,2022110300,9,Desmond King,CB,2022110300,647,C,2.420663047,HOU
80,46669.0,1.2548925893478904,647,2022110300,9,Jonathan Owens,FS,2022110300,647,C,2.420663047,HOU
81,54468.0,12.760519470965045,647,2022110300,9,Derek Stingley,CB,2022110300,647,C,2.420663047,HOU
82,54502.0,7.885706237304614,647,2022110300,9,Jalen Pitre,FS,2022110300,647,C,2.420663047,HOU
83,42441.0,5.462352176483162,695,2022110300,9,Steven Nelson,CB,2022110300,695,C,-0.272959517,HOU
84,44964.0,7.1832581013618455,695,2022110300,9,Desmond King,CB,2022110300,695,C,-0.272959517,HOU
85,46669.0,7.351087746741533,695,2022110300,9,Jonathan Owens,FS,2022110300,695,C,-0.272959517,HOU
86,54468.0,10.557881863307802,695,2022110300,9,Derek Stingley,CB,2022110300,695,C,-0.272959517,HOU
