,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,43327.0,2.3343953484244064,57,2022092900,4,Xavien Howard,CB,2022092900,57,,-0.556456609,MIA
1,46312.0,8.715494820263629,57,2022092900,4,Keion Crossen,CB,2022092900,57,,-0.556456609,MIA
2,52478.0,3.2568747458885547,57,2022092900,4,Brandon Jones,SS,2022092900,57,,-0.556456609,MIA
3,53465.0,3.2619001002078476,57,2022092900,4,Jevon Holland,FS,2022092900,57,,-0.556456609,MIA
4,54936.0,7.0876486559682945,57,2022092900,4,Kader Kohou,CB,2022092900,57,,-0.556456609,MIA
5,43327.0,4.21778585133026,78,2022092900,4,Xavien Howard,CB,2022092900,78,C,0.731418275,MIA
6,46312.0,4.776056965783538,78,2022092900,4,Keion Crossen,CB,2022092900,78,C,0.731418275,MIA
7,52478.0,3.824991916576144,78,2022092900,4,Brandon Jones,SS,2022092900,78,C,0.731418275,MIA
8,53465.0,4.43510381876175,78,2022092900,4,Jevon Holland,FS,2022092900,78,C,0.731418275,MIA
9,54936.0,4.661383729915328,78,2022092900,4,Kader Kohou,CB,2022092900,78,C,0.731418275,MIA
10,43327.0,10.76693429709191,102,2022092900,4,Xavien Howard,CB,2022092900,102,C,1.658099926,MIA
11,46312.0,8.839247503736425,102,2022092900,4,Keion Crossen,CB,2022092900,102,C,1.658099926,MIA
12,52478.0,8.577807062414342,102,2022092900,4,Brandon Jones,SS,2022092900,102,C,1.658099926,MIA
13,53465.0,8.624277904167608,102,2022092900,4,Jevon Holland,FS,2022092900,102,C,1.658099926,MIA
14,54936.0,9.188510337088259,102,2022092900,4,Kader Kohou,CB,2022092900,102,C,1.658099926,MIA
15,43327.0,3.2175301086392336,126,2022092900,4,Xavien Howard,CB,2022092900,126,C,0.640012511,MIA
16,46312.0,11.52580759510927,126,2022092900,4,Keion Crossen,CB,2022092900,126,C,0.640012511,MIA
17,52478.0,9.61864571119983,126,2022092900,4,Brandon Jones,SS,2022092900,126,C,0.640012511,MIA
18,53465.0,9.018356571838725,126,2022092900,4,Jevon Holland,FS,2022092900,126,C,0.640012511,MIA
19,54936.0,11.27441735245463,126,2022092900,4,Kader Kohou,CB,2022092900,126,C,0.640012511,MIA
20,43327.0,2.414215471795915,150,2022092900,4,Xavien Howard,CB,2022092900,150,,-0.291690463,MIA
21,46312.0,9.826258593754387,150,2022092900,4,Keion Crossen,CB,2022092900,150,,-0.291690463,MIA
22,52478.0,1.9551850037513592,150,2022092900,4,Brandon Jones,SS,2022092900,150,,-0.291690463,MIA
23,53465.0,1.9697112503576477,150,2022092900,4,Jevon Holland,FS,2022092900,150,,-0.291690463,MIA
24,54936.0,7.780015476391607,150,2022092900,4,Kader Kohou,CB,2022092900,150,,-0.291690463,MIA
25,43327.0,6.662056732868139,171,2022092900,4,Xavien Howard,CB,2022092900,171,C,1.617044449,MIA
26,46312.0,5.156768860204911,171,2022092900,4,Keion Crossen,CB,2022092900,171,C,1.617044449,MIA
27,52478.0,6.326538367397295,171,2022092900,4,Brandon Jones,SS,2022092900,171,C,1.617044449,MIA
28,53465.0,3.148517762892949,171,2022092900,4,Jevon Holland,FS,2022092900,171,C,1.617044449,MIA
29,54936.0,3.275523573454099,171,2022092900,4,Kader Kohou,CB,2022092900,171,C,1.617044449,MIA
30,42390.0,8.171425163565662,251,2022092900,4,Eric Rowe,SS,2022092900,251,,0.192891099,MIA
31,43327.0,8.990769738059448,251,2022092900,4,Xavien Howard,CB,2022092900,251,,0.192891099,MIA
32,48476.0,8.457126142031733,251,2022092900,4,Nik Needham,CB,2022092900,251,,0.192891099,MIA
33,53465.0,10.982726556504472,251,2022092900,4,Jevon Holland,FS,2022092900,251,,0.192891099,MIA
34,54936.0,9.95719738788755,251,2022092900,4,Kader Kohou,CB,2022092900,251,,0.192891099,MIA
35,42390.0,7.3212108294999485,272,2022092900,4,Eric Rowe,SS,2022092900,272,,1.687019657,MIA
36,43327.0,6.121285935129134,272,2022092900,4,Xavien Howard,CB,2022092900,272,,1.687019657,MIA
37,48476.0,6.440581376202344,272,2022092900,4,Nik Needham,CB,2022092900,272,,1.687019657,MIA
38,53465.0,6.523383302346558,272,2022092900,4,Jevon Holland,FS,2022092900,272,,1.687019657,MIA
39,43299.0,3.2297599648935127,334,2022092900,4,Eli Apple,CB,2022092900,334,,0.386070162,CIN
40,43350.0,2.798545978482273,334,2022092900,4,Vonn Bell,SS,2022092900,334,,0.386070162,CIN
