,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,42485.0,11.66197289868096,62,2022091112,1,Adrian Amos,FS,2022091112,62,C,0.794782996,GB
1,46087.0,14.450112661885317,62,2022091112,1,Jaire Alexander,CB,2022091112,62,C,0.794782996,GB
2,47804.0,15.991372598546844,62,2022091112,1,Darnell Savage,SS,2022091112,62,C,0.794782996,GB
3,53458.0,15.33039816420764,62,2022091112,1,Eric Stokes,CB,2022091112,62,C,0.794782996,GB
4,42485.0,2.525804698469502,133,2022091112,1,Adrian Amos,FS,2022091112,133,C,2.577226858,GB
5,44911.0,15.15576354808011,133,2022091112,1,Rasul Douglas,CB,2022091112,133,C,2.577226858,GB
6,46087.0,6.842364450913191,133,2022091112,1,Jaire Alexander,CB,2022091112,133,C,2.577226858,GB
7,47804.0,2.1352680069616428,133,2022091112,1,Darnell Savage,SS,2022091112,133,C,2.577226858,GB
8,53458.0,8.216046654154164,133,2022091112,1,Eric Stokes,CB,2022091112,133,C,2.577226858,GB
9,42485.0,4.075847358222645,181,2022091112,1,Adrian Amos,FS,2022091112,181,C,1.524513594,GB
10,46087.0,16.004350219468265,181,2022091112,1,Jaire Alexander,CB,2022091112,181,C,1.524513594,GB
11,47804.0,11.529977118902503,181,2022091112,1,Darnell Savage,SS,2022091112,181,C,1.524513594,GB
12,53458.0,10.847766294469809,181,2022091112,1,Eric Stokes,CB,2022091112,181,C,1.524513594,GB
13,42485.0,1.424768950223952,227,2022091112,1,Adrian Amos,FS,2022091112,227,C,-0.707883887,GB
14,46087.0,6.210584016174888,227,2022091112,1,Jaire Alexander,CB,2022091112,227,C,-0.707883887,GB
15,47804.0,2.0167652079858294,227,2022091112,1,Darnell Savage,SS,2022091112,227,C,-0.707883887,GB
16,53458.0,15.723870643798836,227,2022091112,1,Eric Stokes,CB,2022091112,227,C,-0.707883887,GB
17,42485.0,10.235958977079378,251,2022091112,1,Adrian Amos,FS,2022091112,251,C,0.45927124,GB
18,44911.0,4.574603057316032,251,2022091112,1,Rasul Douglas,CB,2022091112,251,C,0.45927124,GB
19,46087.0,9.054435782974535,251,2022091112,1,Jaire Alexander,CB,2022091112,251,C,0.45927124,GB
20,47804.0,7.6679541054945695,251,2022091112,1,Darnell Savage,SS,2022091112,251,C,0.45927124,GB
21,53458.0,9.771504525000088,251,2022091112,1,Eric Stokes,CB,2022091112,251,C,0.45927124,GB
22,42485.0,0.6953901171667053,275,2022091112,1,Adrian Amos,FS,2022091112,275,C,2.595622444,GB
23,44911.0,2.708701042732886,275,2022091112,1,Rasul Douglas,CB,2022091112,275,C,2.595622444,GB
24,46087.0,1.3344696724445673,275,2022091112,1,Jaire Alexander,CB,2022091112,275,C,2.595622444,GB
25,47804.0,0.8768035581052416,275,2022091112,1,Darnell Savage,SS,2022091112,275,C,2.595622444,GB
26,53458.0,3.111319719486572,275,2022091112,1,Eric Stokes,CB,2022091112,275,C,2.595622444,GB
