,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,44848.0,1.2694364279654042,56,2022102000,7,Budda Baker,SS,2022102000,56,C,0.027665524,ARI
1,47816.0,3.172989238378252,56,2022102000,7,Byron Murphy,CB,2022102000,56,C,0.027665524,ARI
2,49410.0,3.3022632352770698,56,2022102000,7,Jalen Thompson,FS,2022102000,56,C,0.027665524,ARI
3,53565.0,7.846439388491513,56,2022102000,7,Marco Wilson,CB,2022102000,56,C,0.027665524,ARI
4,44848.0,8.125516204247816,80,2022102000,7,Budda Baker,SS,2022102000,80,,1.524882882,ARI
5,47816.0,12.722498836848457,80,2022102000,7,Byron Murphy,CB,2022102000,80,,1.524882882,ARI
6,49410.0,12.21643012875045,80,2022102000,7,Jalen Thompson,FS,2022102000,80,,1.524882882,ARI
7,53565.0,12.158496154414376,80,2022102000,7,Marco Wilson,CB,2022102000,80,,1.524882882,ARI
8,44848.0,2.7665858899222813,101,2022102000,7,Budda Baker,SS,2022102000,101,,-0.093790813,ARI
9,47816.0,10.743973173040116,101,2022102000,7,Byron Murphy,CB,2022102000,101,,-0.093790813,ARI
10,49410.0,1.9234720005933914,101,2022102000,7,Jalen Thompson,FS,2022102000,101,,-0.093790813,ARI
11,53565.0,3.0459796193641617,101,2022102000,7,Marco Wilson,CB,2022102000,101,,-0.093790813,ARI
12,44848.0,6.862509650211599,145,2022102000,7,Budda Baker,SS,2022102000,145,C,4.976598235,ARI
13,47816.0,9.268239963092357,145,2022102000,7,Byron Murphy,CB,2022102000,145,C,4.976598235,ARI
14,49410.0,3.5337495276776965,145,2022102000,7,Jalen Thompson,FS,2022102000,145,C,4.976598235,ARI
15,53565.0,9.313713936861257,145,2022102000,7,Marco Wilson,CB,2022102000,145,C,4.976598235,ARI
16,40017.0,4.641228222290301,201,2022102000,7,Tyrann Mathieu,FS,2022102000,201,,0.294346747,NO
17,41257.0,6.868811829283363,201,2022102000,7,Bradley Roby,CB,2022102000,201,,0.294346747,NO
18,44851.0,8.234997476771085,201,2022102000,7,Marcus Maye,FS,2022102000,201,,0.294346747,NO
19,44862.0,9.572652605077003,201,2022102000,7,Justin Evans,SS,2022102000,201,,0.294346747,NO
20,54514.0,8.287457886009344,201,2022102000,7,Alontae Taylor,CB,2022102000,201,,0.294346747,NO
21,40017.0,13.970317110654609,222,2022102000,7,Tyrann Mathieu,FS,2022102000,222,C,2.087424813,NO
22,41257.0,2.595845004279995,222,2022102000,7,Bradley Roby,CB,2022102000,222,C,2.087424813,NO
23,44851.0,8.226322675012398,222,2022102000,7,Marcus Maye,FS,2022102000,222,C,2.087424813,NO
24,44862.0,10.485689898622235,222,2022102000,7,Justin Evans,SS,2022102000,222,C,2.087424813,NO
25,54514.0,12.04575567622052,222,2022102000,7,Alontae Taylor,CB,2022102000,222,C,2.087424813,NO
26,37724.0,2.8952157755220016,246,2022102000,7,Chris Harris,CB,2022102000,246,C,-0.562633624,NO
27,40017.0,3.358239695064268,246,2022102000,7,Tyrann Mathieu,FS,2022102000,246,C,-0.562633624,NO
28,41257.0,9.418643812200244,246,2022102000,7,Bradley Roby,CB,2022102000,246,C,-0.562633624,NO
29,44851.0,9.919484564433686,246,2022102000,7,Marcus Maye,FS,2022102000,246,C,-0.562633624,NO
30,54514.0,3.1924894671263426,246,2022102000,7,Alontae Taylor,CB,2022102000,246,C,-0.562633624,NO
31,40017.0,1.571213611672313,281,2022102000,7,Tyrann Mathieu,FS,2022102000,281,C,-0.034990549,NO
32,41257.0,2.876774755929708,281,2022102000,7,Bradley Roby,CB,2022102000,281,C,-0.034990549,NO
33,44851.0,4.62150546824996,281,2022102000,7,Marcus Maye,FS,2022102000,281,C,-0.034990549,NO
34,44862.0,6.802456229316617,281,2022102000,7,Justin Evans,SS,2022102000,281,C,-0.034990549,NO
35,54514.0,2.96228418339258,281,2022102000,7,Alontae Taylor,CB,2022102000,281,C,-0.034990549,NO
36,39941.0,2.088184697728649,361,2022102000,7,Chris Banjo,FS,2022102000,361,,-1.151650877,ARI
