,nflId,frechet_distance,play_id,game_id,week_num,displayName,position,gameId,playId,passResult,expectedPointsAdded,defensiveTeam
0,42935.0,18.708394396263305,118,2022091500,2,Bryce Callahan,CB,2022091500,118,C,0.654808573,LAC
1,46086.0,10.248193609923932,118,2022091500,2,Derwin James,FS,2022091500,118,C,0.654808573,LAC
2,46775.0,15.98711250232576,118,2022091500,2,J.C. Jackson,CB,2022091500,118,C,0.654808573,LAC
3,47843.0,14.925119150856231,118,2022091500,2,Nasir Adderley,FS,2022091500,118,C,0.654808573,LAC
4,53476.0,12.78374821692684,118,2022091500,2,Asante Samuel,CB,2022091500,118,C,0.654808573,LAC
5,46086.0,3.4208404332726574,142,2022091500,2,Derwin James,FS,2022091500,142,C,-0.479289956,LAC
6,46775.0,2.542743652918345,142,2022091500,2,J.C. Jackson,CB,2022091500,142,C,-0.479289956,LAC
7,47843.0,2.6931535624426988,142,2022091500,2,Nasir Adderley,FS,2022091500,142,C,-0.479289956,LAC
8,53476.0,7.325752413345241,142,2022091500,2,Asante Samuel,CB,2022091500,142,C,-0.479289956,LAC
9,46137.0,8.31962918813329,257,2022091500,2,Justin Reid,SS,2022091500,257,C,0.97026434,KC
10,47846.0,4.1551197963788935,257,2022091500,2,Juan Thornhill,FS,2022091500,257,C,0.97026434,KC
11,47984.0,3.2764426957319515,257,2022091500,2,Rashad Fenton,CB,2022091500,257,C,0.97026434,KC
12,52546.0,2.480392170184603,257,2022091500,2,L'Jarius Sneed,CB,2022091500,257,C,0.97026434,KC
13,46137.0,3.9688782174977755,324,2022091500,2,Justin Reid,SS,2022091500,324,C,1.698204026,KC
14,47846.0,3.1938599638193974,324,2022091500,2,Juan Thornhill,FS,2022091500,324,C,1.698204026,KC
15,47984.0,7.594057677804215,324,2022091500,2,Rashad Fenton,CB,2022091500,324,C,1.698204026,KC
16,52546.0,4.0809279953557125,324,2022091500,2,L'Jarius Sneed,CB,2022091500,324,C,1.698204026,KC
17,54708.0,3.6943884328872345,324,2022091500,2,Jaylen Watson,CB,2022091500,324,C,1.698204026,KC
18,46137.0,10.923043381726783,446,2022091500,2,Justin Reid,SS,2022091500,446,C,-1.182047832,KC
19,47846.0,5.689188207992204,446,2022091500,2,Juan Thornhill,FS,2022091500,446,C,-1.182047832,KC
20,47984.0,8.786345583293866,446,2022091500,2,Rashad Fenton,CB,2022091500,446,C,-1.182047832,KC
21,52546.0,10.592844656679604,446,2022091500,2,L'Jarius Sneed,CB,2022091500,446,C,-1.182047832,KC
22,54708.0,7.489637900991722,446,2022091500,2,Jaylen Watson,CB,2022091500,446,C,-1.182047832,KC
23,46137.0,4.047638702075793,475,2022091500,2,Justin Reid,SS,2022091500,475,C,-0.225706313,KC
24,47846.0,5.0800218959110355,475,2022091500,2,Juan Thornhill,FS,2022091500,475,C,-0.225706313,KC
25,47984.0,1.7335528042805857,475,2022091500,2,Rashad Fenton,CB,2022091500,475,C,-0.225706313,KC
26,52546.0,4.038378387422356,475,2022091500,2,L'Jarius Sneed,CB,2022091500,475,C,-0.225706313,KC
27,54527.0,5.497363743126898,475,2022091500,2,Bryan Cook,SS,2022091500,475,C,-0.225706313,KC
28,54708.0,6.99591788196042,475,2022091500,2,Jaylen Watson,CB,2022091500,475,C,-0.225706313,KC
29,46137.0,2.8013483591217927,627,2022091500,2,Justin Reid,SS,2022091500,627,C,0.547216526,KC
30,47846.0,2.9038104221445904,627,2022091500,2,Juan Thornhill,FS,2022091500,627,C,0.547216526,KC
31,47984.0,7.2218264094805305,627,2022091500,2,Rashad Fenton,CB,2022091500,627,C,0.547216526,KC
32,52546.0,1.0713027013237582,627,2022091500,2,L'Jarius Sneed,CB,2022091500,627,C,0.547216526,KC
33,54708.0,3.3274983371812876,627,2022091500,2,Jaylen Watson,CB,2022091500,627,C,0.547216526,KC
34,46137.0,24.2286136689156,651,2022091500,2,Justin Reid,SS,2022091500,651,,-1.603903425,KC
35,47846.0,4.74130926958567,651,2022091500,2,Juan Thornhill,FS,2022091500,651,,-1.603903425,KC
36,47984.0,17.18623705476699,651,2022091500,2,Rashad Fenton,CB,2022091500,651,,-1.603903425,KC
37,52546.0,11.924516129209994,651,2022091500,2,L'Jarius Sneed,CB,2022091500,651,,-1.603903425,KC
